,action_id,cell_label
1491,1491,data_preprocessing
1492,1492,data_preprocessing
1493,1493,data_preprocessing
1494,1494,comment_only
1495,1495,data_preprocessing
1496,1496,comment_only
1497,1497,comment_only
1498,1498,data_preprocessing
1499,1499,data_preprocessing
1500,1500,
1501,1501,data_exploration
1502,1502,
1503,1503,
1504,1504,
1505,1505,
1506,1506,comment_only
1507,1507,
1508,1509,
1509,1508,
1510,1510,data_exploration
1511,1511,comment_only
1512,1512,data_exploration
1513,1513,data_exploration
1514,1514,
1515,1515,data_exploration
1516,1516,data_exploration
1517,1517,comment_only
1518,1518,data_exploration
1519,1519,data_exploration
1520,1520,data_exploration
1521,1521,comment_only
1522,1522,comment_only
1523,1523,data_exploration
1524,1524,data_exploration
1525,1525,data_preprocessing
1526,1526,data_preprocessing
1527,1527,data_exploration
1528,1528,data_exploration
1529,1529,data_exploration
1530,1530,comment_only
1531,1531,data_exploration
1532,1532,data_preprocessing
1533,1533,data_preprocessing
1534,1534,
1535,1535,data_exploration
1536,1536,data_exploration
1537,1537,
1538,1538,data_preprocessing
1539,1539,
1540,1540,
1541,1541,data_preprocessing
1542,1542,data_exploration
1543,1544,data_exploration
1544,1543,comment_only
1545,1545,data_exploration
1546,1546,data_exploration
1547,1547,comment_only
1548,1548,data_exploration
1549,1549,data_exploration
1550,1550,data_preprocessing
1551,1551,data_preprocessing
1552,1552,
1553,1553,data_exploration
1554,1555,data_exploration
1555,1554,comment_only
1556,1556,comment_only
1557,1557,data_exploration
1558,1558,data_exploration
1559,1559,data_exploration
1560,1560,data_exploration
1561,1561,data_preprocessing
1562,1562,data_preprocessing
1563,1563,data_exploration
1564,1564,data_exploration
1565,1565,data_preprocessing
1566,1566,data_preprocessing
1567,1567,data_preprocessing
1568,1568,data_preprocessing
1569,1569,data_exploration
1570,1570,data_exploration
1571,1571,data_preprocessing
1572,1572,data_preprocessing
1573,1573,data_exploration
1574,1574,data_preprocessing
1575,1575,data_exploration
1576,1576,comment_only
1577,1578,data_preprocessing
1578,1577,
1579,1579,data_preprocessing
1580,1580,comment_only
1581,1581,data_preprocessing
1582,1582,data_preprocessing
1583,1583,data_preprocessing
1584,1584,data_preprocessing
1585,1585,data_preprocessing
1586,1586,data_exploration
1587,1587,data_exploration
1588,1588,data_preprocessing
1589,1589,data_preprocessing
1590,1590,data_preprocessing
1591,1591,data_preprocessing
1592,1592,data_preprocessing
1593,1593,
1594,1594,
1595,1595,
1596,1596,data_preprocessing
1597,1597,data_exploration
1598,1598,data_exploration
1599,1599,data_exploration
1600,1600,data_preprocessing
1601,1601,data_preprocessing
1602,1602,data_preprocessing
1603,1603,data_preprocessing
1604,1604,data_preprocessing
1605,1605,data_preprocessing
1606,1606,data_preprocessing
1607,1607,data_preprocessing
1608,1608,data_preprocessing
1609,1609,comment_only
1610,1610,data_preprocessing
1611,1611,data_preprocessing
1612,1612,data_preprocessing
1613,1614,data_preprocessing
1614,1613,
1615,1615,data_preprocessing
1616,1616,comment_only
1617,1617,data_exploration
1618,1618,data_exploration
1619,1619,data_exploration
1620,1620,data_preprocessing
1621,1621,
1622,1622,comment_only
1623,1623,data_preprocessing
1624,1625,data_preprocessing
1625,1624,comment_only
1626,1626,data_preprocessing
1627,1627,data_preprocessing
1628,1628,data_preprocessing
1629,1629,comment_only
1630,1630,data_preprocessing
1631,1631,data_preprocessing
1632,1632,data_preprocessing
1633,1633,comment_only
1634,1634,data_preprocessing
1635,1635,data_preprocessing
1636,1637,data_preprocessing
1637,1636,comment_only
1638,1638,data_preprocessing
1639,1639,data_preprocessing
1640,1640,comment_only
1641,1641,data_preprocessing
1642,1642,data_preprocessing
1643,1643,comment_only
1644,1644,data_preprocessing
1645,1645,data_preprocessing
1646,1646,helper_functions
1647,1647,data_preprocessing
1648,1648,data_preprocessing
1649,1649,data_preprocessing
1650,1650,data_preprocessing
1651,1651,data_preprocessing
1652,1652,data_preprocessing
1653,1653,data_exploration
1654,1654,data_exploration
1655,1655,data_exploration
1656,1656,data_exploration
1657,1657,helper_functions
1658,1658,data_exploration
1659,1659,data_exploration
1660,1660,data_preprocessing
1661,1661,data_preprocessing
1662,1662,data_preprocessing
1663,1663,
1664,1664,data_preprocessing
1665,1665,data_exploration
1666,1666,data_exploration
1667,1667,data_preprocessing
1668,1668,data_preprocessing
1669,1669,data_preprocessing
1670,1670,data_preprocessing
1671,1671,data_preprocessing
1672,1672,data_preprocessing
1673,1673,data_preprocessing
1674,1674,data_preprocessing
1675,1675,data_exploration
1676,1676,data_exploration
1677,1677,data_exploration
1678,1678,data_exploration
1679,1679,data_preprocessing
1680,1680,data_preprocessing
1681,1681,data_preprocessing
1682,1683,comment_only
1683,1682,data_preprocessing
1684,1684,data_preprocessing
1685,1685,data_preprocessing
1686,1686,data_preprocessing
1687,1687,data_preprocessing
1688,1688,data_exploration
1689,1689,data_exploration
1690,1690,data_preprocessing
1691,1691,data_preprocessing
1692,1692,comment_only
1693,1693,data_exploration
1694,1694,data_exploration
1695,1695,data_preprocessing
1696,1696,data_preprocessing
1697,1697,data_exploration
1698,1698,data_exploration
1699,1699,data_preprocessing
1700,1700,data_preprocessing
1701,1701,data_preprocessing
1702,1702,data_preprocessing
1703,1703,comment_only
1704,1704,comment_only
1705,1705,load_data
1706,1706,data_exploration
1707,1707,data_preprocessing
1708,1708,load_data
1709,1709,data_exploration
1710,1710,data_preprocessing
1711,1711,data_preprocessing
1712,1712,data_preprocessing
1713,1713,helper_functions
1714,1714,comment_only
1715,1715,data_preprocessing
1716,1716,data_preprocessing
1717,1717,data_exploration
1718,1718,data_preprocessing
1719,1719,data_exploration
1720,1720,helper_functions
1721,1721,data_preprocessing
1722,1722,data_preprocessing
1723,1723,data_preprocessing
1724,1724,data_exploration
1725,1725,comment_only
1726,1726,comment_only
1727,1727,comment_only
1728,1728,comment_only
1729,1729,comment_only
1730,1730,comment_only
1731,1731,data_exploration
1732,1732,data_exploration
1733,1733,data_exploration
1734,1734,data_exploration
1735,1735,data_exploration
1736,1736,comment_only
1737,1737,data_exploration
1738,1738,comment_only
1739,1739,data_exploration
1740,1740,data_exploration
1741,1741,comment_only
1742,1742,helper_functions
1743,1743,helper_functions
1744,1744,data_exploration
1745,1745,data_exploration
1746,1746,data_exploration
1747,1747,data_exploration
1748,1748,data_preprocessing
1749,1749,data_preprocessing
1750,1750,
1751,1751,
1752,1752,
1753,1753,
1754,1754,
1755,1755,helper_functions
1756,1756,load_data
1757,1757,data_exploration
1758,1758,data_preprocessing
1759,1759,data_preprocessing
1760,1760,load_data
1761,1761,comment_only
1762,1762,comment_only
1763,1763,data_exploration
1764,1764,comment_only
1765,1765,data_preprocessing
1766,1766,data_preprocessing
1767,1767,data_exploration
1768,1768,data_exploration
1769,1769,data_preprocessing
1770,1770,data_preprocessing
1771,1771,data_exploration
1772,1772,data_exploration
1773,1773,data_preprocessing
1774,1774,data_preprocessing
1775,1775,helper_functions
1776,1776,
1777,1777,comment_only
1778,1778,helper_functions
1779,1779,
1780,1780,helper_functions
1781,1781,data_preprocessing
1782,1782,data_exploration
1783,1783,
1784,1784,data_preprocessing
1785,1785,data_exploration
1786,1786,data_preprocessing
1787,1787,data_exploration
1788,1788,helper_functions
1789,1789,data_exploration
1790,1790,data_preprocessing
1791,1791,data_exploration
1792,1792,data_exploration
1793,1793,data_exploration
1794,1794,data_preprocessing
1795,1795,data_exploration
1796,1796,data_exploration
1797,1797,data_preprocessing
1798,1798,data_exploration
1799,1799,comment_only
1800,1800,data_exploration
1801,1801,data_exploration
1802,1802,
1803,1803,
1804,1804,data_preprocessing
1805,1805,data_preprocessing
1806,1806,
1807,1807,data_preprocessing
1808,1808,data_preprocessing
1809,1809,helper_functions
1810,1810,
1811,1811,data_exploration
1812,1812,helper_functions
1813,1813,load_data
1814,1814,comment_only
1815,1815,data_exploration
1816,1816,comment_only
1817,1817,data_exploration
1818,1818,data_exploration
1819,1819,data_preprocessing
1820,1820,data_preprocessing
1821,1821,comment_only
1822,1822,data_preprocessing
1823,1823,data_preprocessing
1824,1824,data_preprocessing
1825,1825,data_preprocessing
1826,1826,comment_only
1827,1827,load_data
1828,1828,helper_functions
1829,1829,helper_functions
1830,1830,
1831,1831,
1832,1832,data_preprocessing
1833,1833,data_preprocessing
1834,1834,comment_only
1835,1835,comment_only
1836,1836,
1837,1837,data_exploration
1838,1838,data_exploration
1839,1839,comment_only
1840,1840,data_exploration
1841,1841,data_exploration
1842,1842,comment_only
1843,1843,data_exploration
1844,1844,data_exploration
1845,1845,helper_functions
1846,1846,helper_functions
1847,1847,comment_only
1848,1848,comment_only
1849,1849,
1850,1850,helper_functions
1851,1851,helper_functions
1852,1852,helper_functions
1853,1853,data_exploration
1854,1854,helper_functions
1855,1855,data_exploration
1856,1856,load_data
1857,1857,load_data
1858,1858,
1859,1859,load_data
1860,1860,load_data
1861,1861,data_preprocessing
1862,1862,data_exploration
1863,1863,comment_only
1864,1864,comment_only
1865,1865,data_preprocessing
1866,1866,data_preprocessing
1867,1867,data_exploration
1868,1868,load_data
1869,1869,load_data
1870,1870,comment_only
1871,1871,comment_only
1872,1872,data_preprocessing
1873,1873,load_data
1874,1874,load_data
1875,1875,helper_functions
1876,1876,load_data
1877,1878,load_data
1878,1877,comment_only
1879,1879,data_preprocessing
1880,1880,data_exploration
1881,1881,data_exploration
1882,1882,data_preprocessing
1883,1883,data_preprocessing
1884,1884,data_preprocessing
1885,1885,data_exploration
1886,1886,comment_only
1887,1887,data_preprocessing
1888,1888,data_preprocessing
1889,1889,data_preprocessing
1890,1890,data_exploration
1891,1891,comment_only
1892,1892,load_data
1893,1893,data_exploration
1894,1894,data_preprocessing
1895,1895,data_preprocessing
1896,1896,data_preprocessing
1897,1897,load_data
1898,1898,data_exploration
1899,1899,data_exploration
1900,1900,data_preprocessing
1901,1901,comment_only
1902,1902,data_preprocessing
1903,1903,data_exploration
1904,1904,helper_functions
1905,1905,data_preprocessing
1906,1906,data_exploration
1907,1907,data_preprocessing
1908,1908,data_exploration
1909,1909,data_exploration
1910,1910,data_exploration
1911,1911,data_exploration
1912,1912,data_preprocessing
1913,1913,data_preprocessing
1914,1914,load_data
1915,1915,data_exploration
1916,1916,data_preprocessing
1917,1917,data_preprocessing
1918,1918,data_preprocessing
1919,1919,data_exploration
1920,1920,load_data
1921,1921,data_exploration
1922,1922,
1923,1923,data_exploration
1924,1924,data_preprocessing
1925,1925,data_exploration
1926,1926,data_preprocessing
1927,1927,data_preprocessing
1928,1928,data_exploration
1929,1929,comment_only
1930,1930,comment_only
1931,1931,comment_only
1932,1932,data_preprocessing
1933,1933,comment_only
1934,1934,comment_only
1935,1935,
1936,1936,data_preprocessing
1937,1937,data_preprocessing
1938,1938,data_preprocessing
1939,1939,load_data
1940,1940,data_preprocessing
1941,1941,data_preprocessing
1942,1942,comment_only
1943,1943,comment_only
1944,1944,comment_only
1945,1945,data_exploration
1946,1946,data_exploration
1947,1947,helper_functions
1948,1948,helper_functions
1949,1949,data_preprocessing
1950,1950,comment_only
1951,1951,data_preprocessing
1952,1952,load_data
1953,1953,load_data
1954,1954,comment_only
1955,1955,data_exploration
1956,1956,data_exploration
1957,1957,helper_functions
1958,1958,data_exploration
1959,1959,helper_functions
1960,1960,data_exploration
1961,1961,comment_only
1962,1962,comment_only
1963,1963,comment_only
1964,1964,data_preprocessing
1965,1965,comment_only
1966,1966,data_preprocessing
1967,1967,comment_only
1968,1968,
1969,1969,load_data
1970,1970,data_exploration
1971,1971,data_preprocessing
1972,1972,data_preprocessing
1973,1973,load_data
1974,1974,data_exploration
1975,1975,data_preprocessing
1976,1976,data_exploration
1977,1977,
1978,1978,
1979,1979,data_preprocessing
1980,1980,data_preprocessing
1981,1981,
1982,1983,comment_only
1983,1982,
1984,1984,comment_only
1985,1985,comment_only
1986,1986,data_preprocessing
1987,1987,
1988,1988,data_exploration
1989,1989,
1990,1990,comment_only
1991,1991,
1992,1992,data_exploration
1993,1993,data_exploration
1994,1994,
1995,1995,comment_only
1996,1996,
1997,1997,comment_only
1998,1998,data_exploration
1999,1999,data_exploration
2000,2000,
2001,2001,
2002,2002,
2003,2003,data_preprocessing
2004,2004,comment_only
2005,2005,data_preprocessing
2006,2006,data_exploration
2007,2007,data_exploration
2008,2008,
2009,2009,
2010,2010,
2011,2011,data_preprocessing
2012,2012,data_exploration
2013,2013,data_exploration
2014,2014,data_preprocessing
2015,2015,
2016,2016,data_exploration
2017,2017,data_preprocessing
2018,2018,data_exploration
2019,2019,data_exploration
2020,2020,data_preprocessing
2021,2021,data_exploration
2022,2022,comment_only
2023,2023,data_exploration
2024,2024,data_exploration
2025,2025,
2026,2026,
2027,2027,data_preprocessing
2028,2028,comment_only
2029,2029,
2030,2030,
2031,2031,data_exploration
2032,2032,data_exploration
2033,2033,comment_only
2034,2034,comment_only
2035,2035,comment_only
2036,2036,comment_only
2037,2037,comment_only
2038,2038,load_data
2039,2039,data_exploration
2040,2040,data_preprocessing
2041,2041,data_preprocessing
2042,2042,data_preprocessing
2043,2043,data_exploration
2044,2044,load_data
2045,2045,data_exploration
2046,2046,comment_only
2047,2047,comment_only
2048,2048,data_preprocessing
2049,2049,data_preprocessing
2050,2050,comment_only
2051,2051,comment_only
2052,2052,comment_only
2053,2053,comment_only
2054,2054,comment_only
2055,2055,
2056,2056,
2057,2057,comment_only
2058,2058,data_preprocessing
2059,2059,
2060,2060,data_exploration
2061,2061,
2062,2062,
2063,2063,
2064,2064,
2065,2065,comment_only
2066,2066,comment_only
2067,2067,comment_only
2068,2068,data_exploration
2069,2069,data_exploration
2070,2070,
2071,2071,
2072,2072,
2073,2073,
2074,2074,
2075,2075,data_exploration
2076,2076,data_exploration
2077,2077,
2078,2078,data_exploration
2079,2079,data_preprocessing
